Title,Price,Description,Location,Ddate Posted,Features,URL
Gorgeous 3 Bedroom in Old Ottawa South,"$3,200.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>This immaculately presented third floor of a triplex is set amongst a perfect location in Old Ottawa South. Access to Bank street restaurants and shops, Brewer Park, Hopewell Avenue PS and Carleton University and only 2 blocks to the Canal. This 1600+ sq ft floor plan incorporates 3 bedrooms and 2 full bathrooms. The master suite has walk-in closet &amp; ensuite bathroom. A modern kitchen with quality appliances, luxurious quartz counter tops, laundry &amp; a spacious living/dining area. The generously proportioned interior flows effortlessly from the open-plan living space to the private balcony from which you can admire the value of peaceful living while being conveniently close to all that you need. With its warm sense of community &amp; only moments to shops, eateries &amp; transport, this home provides all the elements for relaxing, comfortable &amp; easy living.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">428 Sunnyside Ave, Ottawa, ON K1S 0S7, Canada</span>","<time datetime=""2019-09-04T16:05:35.000Z"" title=""September 4, 2019 4:05 PM"">about 4 hours ago</time>","Unit TypeApartment : Bedrooms3 : Bathrooms2 : Parking Included1 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyLimited : Size (sqft)1,600 : FurnishedNo : Air ConditioningYes : Smoking PermittedOutdoors Only : ",
Elmridge Gardens: Apartment for rent in Gloucester Ottawa,"$1,749.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><strong>Open House Hours: </strong><p>Please call to schedule an appointment</p><p>Your family deserves a wonderful home, and they'll have it at Elmridge Gardens. Our charming renovated townhouses were built with families in mind. These spacious three bedroom townhomes offer highly sought-after amenities such as private yards and renovated kitchens. Call Elmridge Gardens your new home today! </p>GLOUCESTER OTTAWA TOWNHOMES<p>Spacious three bedroom townhomes, a family-orientated Gloucester location in east Ottawa, private yard, newly-renovated kitchen with fridge, stove and dishwasher, and a washer and dryer.</p><p>We've recently renovated the bathrooms and kitchens in our townhomes, offering residents three appliance kitchens, freshly painted rooms, and laminate and/or carpeted floors in every residence. In addition, extras like stainless steel appliances in select apartments, visitor parking, and in suite laundry create a convenient lifestyle, allowing our neighbours to spend their weekends running around Appleford Park with the kids or shopping at St. Laurent Centre versus waiting for the last load to dry.</p><p>When you make Elmridge Gardens your home, you gain access to all of the dining, shopping and entertainment choices Ottawa has to offer. We have five parks within minutes of our front entrance, several shopping malls to select from and even an outdoor ice skating rink down the road.</p><p>We invite you to view our floor plans and experience Elmridge Gardens for yourself. Call 613-518-1076 today for a tour!</p><br/><strong>Property Amenities</strong><br/><ul><li>Private Yard</li><li>Laundry Facilities</li><li>Crime Free Certified Building</li><li>24 Hour Emergency Service</li><li>Bicycle Storage</li></ul><br/><strong>Suite Amenities</strong><br/><ul><li>Fridge</li><li>Stove</li><li>Internet Ready</li><li>Laminate</li><li>Renovated Kitchens</li><li>Two Levels</li><li>Hardwood Floors</li><li>Eat-In Kitchen in Select Suites</li><li>Renovated</li><li>Renovated Bathrooms</li><li>Pet Friendly</li><li>In-Suite Laundry</li><li>Dishwasher Available</li><li>Freshly Painted</li></ul><p>*E&amp;OE.; Pricing subject to change and finishing may vary, contact Customer Care Coordinator for more info.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">1922 Elmridge Drive, Ottawa, ON, K1J 6S7</span>","<time datetime=""2019-09-04T16:05:30.000Z"" title=""September 4, 2019 4:05 PM"">about 4 hours ago</time>",Unit TypeHouse : Bedrooms3 : Bathrooms1 : Pet FriendlyYes : Size (sqft)0 : FurnishedNo : ,
UNIQUE TWO BEDROOM COACH HOUSE IN WOODFIELD.,"$1,695.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>This custom designed circa 1900s coach house is definitely ""one of a kind""! Originally a carriage house, it has the original yellow brick exterior but has been completely renovated inside! The decadent designer kitchen has dark wood cabinetry and open concept with island for entertaining. The comfy living room has engineered hardwood floors and a gas fireplace . The high ceilings with solid wood beam, open iron rung and wood staircase and large windows give this stylish home have a wonderful open feel. There are two sizeable bedrooms with ensuite laundry and a fully upgraded three piece bath conveniently located on the upper level. Fronting onto the desirable Piccadilly district, this property is perfectly located near downtown and Richmond Row, with easy access to UWO and Express 90 bus route to Masonville. Includes central air and two parking. Non smoking. Available October 1, 1695+ electricity (water is included), call or text 519-614-2052. To see other listings, visit www.vantageproperty.ca.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">718 Waterloo St, London, ON N6A 3V9, Canada</span>","<time datetime=""2019-09-04T16:05:12.000Z"" title=""September 4, 2019 4:05 PM"">about 4 hours ago</time>","Unit TypeDuplex/Triplex : Bedrooms2 : Bathrooms1 : Parking Included2 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyLimited : Size (sqft)1,200 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
"Attic loft room ,semi private living room,120mbs,laundry,cable",$600.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Freshly painted bright room at one end of the attic.There are two rooms up there one at each end of the house.Private locked door to the attic.Full size fridge and small kitchen countertop for small appliances.Could provide kitchen table.Looking for quiet person on ODSP.The other person up there is an older super quiet person and I prefer people who don't have friends over to upset the balance.The floor below has the kitchen,stove and another full size fridge for the people on that floor.It also has the 4 piece bathroom and laundry room.120mbps wifi and cable and house phone.Asking$600.00 and available for immediate occupancy.No alcoholics or hard drug users need apply.Call Brian at 705-876-0400 Office or 705-927-7509 Cell. Or call on site supervisor to see the room also named Brian at 705-930-9439.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">175 Stewart St, Peterborough, ON K9J 3M4, Canada</span>","<time datetime=""2019-09-04T16:05:12.000Z"" title=""September 4, 2019 4:05 PM"">about 4 hours ago</time>",Furnished : NoPet Friendly : No,
SHEPPARD West & ALLEN Road ,Please Contact,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>1 FULLY FURNISHED ROOM with Bathroom for Rent in a Shared 2 Bedroom &amp; 2 Bathroom Condo Suite. On the Subway Line to Downtown or North to York U. All Utilities, Internet, Gym &amp; BBQ Roof Top Included. Available Now prefer clean working professional, Pot &amp; Smoking Allowed. $1,200</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">1030 Sheppard Ave W, North York, ON M3H 6C1, Canada</span>","<time datetime=""2019-09-04T19:48:20.000Z"" title=""September 4, 2019 7:48 PM"">4 minutes ago</time>",Furnished : YesPet Friendly : No,
4 Bedroom House for Rent in Leslieville (finished basement incl),"$4,350.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Detached 3-storey 4 bedroom house with finished basement and roof top deck for rent in Leslieville / Riverside. Located on the coveted Grant Street (a quiet residential street) just steps to TTC's 501, 502, 504 and 505 streetcars and the DVP &amp; Gardiner.</p><p>This 4 bedroom was recently renovated and has 2.5 bathrooms with heated floors (powder room on the main floor).</p><p>The master suite on the 3rd floor includes a spacious ensuite, reading nook and private rooftop deck overlooking downtown Toronto. The other 3 bedrooms are well appointed with closets and windows for natural light.</p><p>Additional Key Features:
-	Hardwood floors throughout
-	NEST Thermostat
-	3rd floor roof top deck overlooking downtown Toronto
-	Kitchen
o	Granite Countertop
o	6 appliances
o	Stainless steel appliances
o	Designer cabinetry with soft-close system
-	Air conditioning</p><p>This house is on the coveted Grant street in Riverside/Leslieville with parks just across the street. Live steps away from Broadview Hotel, Tabule, Butchers of Distinction, Rowe Farmes, Hooked, La Carnita, Sweet Jesus, Bonjour Brioche, Prohibition, Shoppers Drug Mart and more.</p><p>Schools:
Dundas Junior Public School (right across the street)
Queen Alexandra Sr PS
Morse Street Junior Public School</p><p>96 Walk Score
100 Riders Paradise (Transit)
92 Bike Score</p><p>Rental price is $4350/mo. Tenant pays for utilities and will require their own tenant insurance. Employment letter/pay stubs or tax assessment, credit report, photo ID and references are required. First and last months rent with approved application.</p><p>No smoking and no pets.</p><p>Call or text 416-465-1265 to book your tour.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">58 Grant St, Toronto, ON M4M 2H5, Canada</span>","<time datetime=""2019-08-30T12:41:49.000Z"" title=""August 30, 2019 12:41 PM"">5 days ago</time>","Unit TypeHouse : Bedrooms4 : Bathrooms2.5 : Parking Included1 : Agreement Type1 Year : Move-In DateAugust 1, 2019 : Pet FriendlyNo : Size (sqft)2,200 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
Lovely Room in Quiet Home for Mature Student or Professional,"$1,000.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>I have a nice, clean furnished bedroom available in my three bedroom home in Dundas for a ""mature,"" serious student or professional woman. Bedroom has single bed with new mattress and desk.
It will only be the two of us most of the time. I like animals and I have marked pet friendly but it will depend on type of pet, etc. We will respect each other's space.
Your bedroom has a view of the garden. We will share a 4-piece bathroom, living room, dining room, kitchen, back deck/garden. There is an additional powder room on the main floor.
This is a lovely quiet street that backs onto the rail trail taking you for cycling or hikes in the conservation area, to a park with tennis court, to Fortinos or to McMaster (about 20 minutes walk). The city bus is literally a minute walk and will get you to Mac in just a few minutes.
Rent of $1000 includes all utilities, unlimited high speed internet, linens, kitchen utensils, furnishings, etc. You only need to bring your personal things.
I am looking for a great roommate who is respectful and tidy. Email me to check it out.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">Tweedsmuir Ave, Hamilton, ON L9H 4H5, Canada</span>","<time datetime=""2019-08-31T16:26:38.000Z"" title=""August 31, 2019 4:26 PM"">4 days ago</time>",Furnished : YesPet Friendly : No,
Wanted: Wanted: Looking for a room in Female only house near brock uni,$550.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Currently looking for a females only house near brock university and can pay up to $550 per month. Contact me on email: ps18cs@brocku.ca or phone +23059221009</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">, st catharines L2S 3A1 ON, Canada</span>","<time datetime=""2019-09-02T09:39:21.000Z"" title=""September 2, 2019 9:39 AM"">2 days ago</time>",Furnished : Yes,
2 bedroom + 2 bathroom apartment,"$2,100.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Available October 1 - Located in very quiet Central Park area backing onto NCC watershed land. Peaceful and close to nature walk out patio doors. Available as one year lease. Available un-furnished.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">58 Grenwich Cir, Ottawa, ON K2C 4G1, Canada</span>","<time datetime=""2019-09-02T14:56:54.000Z"" title=""September 2, 2019 2:56 PM"">2 days ago</time>","Unit TypeApartment : Bedrooms2 : Bathrooms2 : Parking Included1 : Agreement TypeMonth-to-month : Move-In DateOctober 1, 2019 : Pet FriendlyNo : Size (sqft)1,000 : FurnishedYes : Air ConditioningYes : Smoking PermittedNo : ",
Stunning Detach (Double garage) Home In Caledon - FOR RENT,"$3,200.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>50 Ft Lot! Almost 3000 Sq Ft.! Hardwood Floors! Open To Above Huge Great Room With Floor To Ceiling Windows! Freshly Painted Throughout! Updated Eat-In Kitchen With Built-In Appliances! Led Pot Lights! Maple Cabinets! Granite Counters! Custom Stained Oak Stairs! Huge Backyard With A Storage Shed! Ideal Location For Young Families! Walking To School, Park, Rec Ctr &amp; Plaza. Built-In Microwave &amp; Oven, S/S (Fridge, Stove, Chimney Range Hood), Security Cams, Smart Lock, Custom Draperies And Blinds, Pot Lights, Chandeliers &amp; Existing Light Fixtures, Caledon Offers Low Insurance Rates, Great Public Bus Service. Rental Application, Last 4 Pay Stubs, Job Letter, Landlord References, Detailed Credit Report. No Smoking</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">12609 Kennedy Rd, Caledon, ON L7C 2H1, Canada</span>","<time datetime=""2019-09-04T16:05:01.000Z"" title=""September 4, 2019 4:05 PM"">about 4 hours ago</time>","Unit TypeHouse : Bedrooms4 + Den : Bathrooms4 : Parking Included3+ : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyYes : Size (sqft)3,000 : FurnishedNo : Air ConditioningYes : Smoking PermittedOutdoors Only : ",
New 3 Bedroom Home in Niagara Falls / Thorold Students Welcomed,"$2,350.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Brand New Gorgeous 3 story detached house available for Rent!</p><p>Initially Priced $2450.00 now Reduced to $2350.00!!!</p><p>15mins away from Niagara Falls, 15mins away from Brock University, New Niagara Hospital and Niagara Premium Outlets!!</p><p>Lots of Natural light, friendly and serene neighbourhood, Modern living space</p><p>3 large bedrooms
3 bathrooms
Stainless Steel Fridge, Stove &amp; Dishwasher Included!
Washer &amp; Dryer Included!</p><p>220 Esther Crescent Thorold
L3B 0H1</p><p>Please contact me for more info at
514 712-3851
n_s79@hotmail.com</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">220 Esther Crescent, Thornhill, ON L4J 3L4, Canada</span>","<time datetime=""2019-09-04T16:04:55.000Z"" title=""September 4, 2019 4:04 PM"">about 4 hours ago</time>","Unit TypeHouse : Bedrooms3 : Bathrooms2.5 : Parking Included3+ : Agreement Type1 Year : Move-In DateSeptember 1, 2019 : Pet FriendlyYes : Size (sqft)1,725 : FurnishedNo : Air ConditioningYes : Smoking PermittedOutdoors Only : ",
